dilemma	0.106667 0.106667 0.146667 0.04 0.106667 0.173333 0.0933333 0.08 0.0666667 0.08
spline	0.32 1.41333 0.04 0 0.0533333 0.186667 0.0266667 0.0133333 0.373333 0.573333
elastic	0.0533333 0.146667 0 0.213333 0.0666667 0.0933333 0.88 0.28 0.0133333 0.253333
contradictory	0.253333 0 0.213333 0.133333 0.666667 0.173333 0.253333 0.0133333 0.266667 0.0266667
lo-	1.02667 0 0 0.72 1.58667 1.4 0.0133333 0.64 0.0133333 0.6
attaches	0.0533333 0.08 0.28 0.0533333 0.0933333 0.0666667 0.12 0.04 0.106667 0.106667
fulfills	0.12 0 0.2 0 0.72 0 0.0666667 0 0.106667 0.786667
ah	0.08 0.386667 0.506667 0.146667 0 0.0133333 0.106667 0.213333 0.2 0.346667
irradiance	0.946667 0.146667 0 0.04 0 0 0 0.493333 0 0.373333
supplement	0 0 1.24 0.84 0.2 0.32 0 0.04 0 1.36
ror	0.0933333 0.146667 0.16 0 0.44 0 0.146667 0.12 0.293333 0.6
pendent	0.0666667 0.0933333 0.0933333 0.106667 0.106667 0.12 0.146667 0.0933333 0.0533333 0.12
arrange	0.106667 0 0.12 0.253333 0.0933333 0 0.2 1.14667 0.0666667 0.0133333
err	0.106667 0.133333 0.08 0.08 0.106667 0.08 0.106667 0.16 0.106667 0.04
convenience	0 3.26667 0 0.24 0 0 0.0133333 0 0 0.48
nitude	0.0933333 0.0933333 0.0533333 0.16 0.106667 0.08 0.133333 0.106667 0.106667 0.0666667
illumination	0.573333 0 0.08 1.14667 0 0.306667 0.08 1.81333 0 0
er-	0.0133333 0 0.0133333 0 2.01333 0.0266667 0 0 1.82667 0.106667
semble	0.0666667 0.08 0.0666667 0.16 0.08 0.08 0.186667 0.106667 0.12 0.0533333
pioneered	0.306667 0.16 0.12 0.44 0.0666667 0.466667 0.226667 0.2 0.0133333 0
putationally	0.24 0.04 0 0.6 0.36 1.2 0.0133333 0.0933333 0.453333 0
input-	0 0.973333 0.306667 1 0 0 0 1.62667 0.0266667 0.0666667
ferent	0.973333 2.98667 0 0.0133333 0.133333 2.86667 0 0 0 0.0266667
mondrian	0.106667 0.0133333 0.0666667 0.106667 0.133333 0.0666667 0.12 0.16 0.12 0.106667
wavelengths	0.2 0.0133333 0.36 0.0133333 0.106667 0.2 0.546667 0 0.48 0.08
hurlbert	0.0666667 0.146667 0.253333 0.333333 0.133333 0.4 0.173333 0.16 0.12 0.213333
surrounds	0.08 0.08 0.04 0.0266667 0.16 0.0666667 0.186667 0.186667 0.12 0.0533333
chromatic	0.16 0.12 0.133333 0.08 0.0933333 0.0666667 0.0933333 0.08 0.133333 0.04
retinex	0 0.466667 0.706667 0 0.0133333 0.0533333 0 0.213333 0.546667 0
arrow	2.33333 0.186667 0 0.0266667 0 0.0533333 0 1.4 0 0
specular	0 0.586667 0.173333 0.293333 0.0133333 0.68 0 0 0.253333 0
implicated	0.0266667 0.0133333 0.0133333 1.26667 0.0533333 0.0266667 0 0.64 0.613333 1.34667
scent	0.506667 0.04 0 0.08 0.253333 0.12 0.106667 0.32 0 0.573333
synthesizing	0.266667 0 0.16 0 0 2.02667 0.0133333 1.53333 0 0
toy	0 0.0133333 0 0.0133333 0.52 0.0933333 0.733333 0 0.0133333 1.61333
albeit	0.24 0 0.0533333 0.04 0 4.22667 0 0.04 0.306667 0.0933333
scenes	0.493333 0 0.733333 0.186667 0 0 0 0 0.573333 0.0133333
tracts	0.506667 0 0 0.186667 0 0 0.146667 0 1.21333 0.946667
demonstration	0 0 0.0133333 2.50667 0 0.0266667 0 0.0533333 0.226667 8.17333
tomaso	0.213333 0.0133333 0.0133333 0 0.0533333 1.93333 0.04 0.386667 0.0933333 2.25333
brace	0.12 0.08 0.08 0.0666667 0.12 0.08 0.12 0.213333 0.0666667 0.0533333
space-invariant	0.0933333 0.0933333 0.04 0.146667 0.08 0.133333 0.12 0.12 0.0933333 0.08
constancy	0.466667 0 1.77333 0.0133333 0 0 0 0.146667 1.56 0.04
equiva-	0.0933333 0.04 0.106667 0.12 0.12 0.08 0.12 0.0933333 0.12 0.106667
bipartite	0.333333 0 0 0.0533333 0.133333 0.12 0 0.96 0.24 0.16
niques	0.0133333 0.0133333 0.0133333 0 0 0 0.546667 2.38667 0.0266667 0
rep-	0.04 7.78667 0.0133333 0.0533333 1.45333 0.56 0 0.0133333 0 0.08
resenting	0.12 0.133333 0.0533333 0.0533333 0.04 0.12 0.12 0.133333 0.106667 0.12
inspection	0 0.0133333 0 0.0266667 0.0133333 0.133333 0 0 3.61333 3.2
ophthalmology	1.02667 0 0.0933333 0.32 0 0.16 0 0.293333 0 0.106667
sembles	0.333333 0 0 0.6 0 0 0.373333 0.186667 0.506667 0
mag-	0.106667 0.0533333 0.146667 0.0933333 0.0666667 0.106667 0.146667 0.12 0.0666667 0.0933333
matic	0.293333 1.28 0 0 0.106667 0 0 0 0.04 0.28
midline	0.08 0.0933333 0.08 0.133333 0.106667 0.0933333 0.08 0.106667 0.173333 0.0533333
halves	0 0 0.04 0.986667 0.186667 0 0.0266667 0.36 1.17333 0.226667
lightness	0.533333 0.44 0 0.253333 0 0.253333 0 0.213333 0.213333 0.0933333
gestalt	0 0 0 0 0.826667 0.306667 0.0133333 1.76 0.0133333 0.08
colors	0.12 0.0533333 0.08 0.36 0.106667 0.68 0.0133333 0 0.586667 0
assigning	0.133333 10.6267 0 0.0133333 0.08 0 0.0133333 0.0266667 0 0.106667
reflectance	0.2 0.266667 0.0666667 0.146667 0.24 0 0.506667 0.52 0 0.0533333
colour	0.546667 0.186667 0.0266667 0.213333 0.32 0.426667 0.253333 0.346667 0.533333 0.146667
facts	0.0266667 0 0 1.32 1.10667 0.0933333 0 0.533333 0.0133333 1.90667
root-mean-square	0.0666667 0 0.333333 0.586667 0.173333 0.24 0 0.133333 0.426667 0.04
illusions	0.0666667 0.0133333 0.133333 0.12 0.0533333 0.0666667 0.133333 0.16 0.173333 0.08
sume	0.613333 0 0 0 0.56 0.0533333 0.0533333 0 0.72 0
exploiting	0 0 0 0.0266667 0 0.0533333 0 0 8.92 0
regularized	0.4 0 0.586667 0.0133333 0 0.413333 0.293333 0 0.0933333 0.2
moran	0.106667 0.106667 0.0666667 0.146667 0.0666667 0.106667 0.16 0.08 0.0666667 0.0933333
illu-	0 0.04 0 1.16 0.0133333 0 0.36 0.0666667 0.306667 0.0533333
psychophysical	0.0266667 0.0933333 0.0666667 0 0.0133333 0.08 0 6.62667 0.0933333 0
overconstrained	0 0 0 0.546667 0.333333 0.0133333 0.76 0.0666667 1.26667 0.0133333
center-surround	2.09333 0.146667 0 0 0 1.44 0.306667 0 0.0133333 0
synthesizes	0.0933333 0.08 0.0933333 0.16 0.04 0.173333 0.0533333 0.08 0.173333 0.0533333
triplets	0.293333 0.12 0.0533333 0.253333 0.16 0 0.253333 0.146667 0.546667 0.173333
koffka	0.146667 0 0 0.893333 0.333333 0.173333 0.173333 0 0.24 0.04
annulus	0.0133333 0 0 0.386667 0.64 0.506667 0 0 0.333333 0.12
torre	0.493333 0.04 0 0.773333 0.546667 0.266667 0.16 0.706667 0 0.0133333
investigative	0.0266667 0.133333 0.0933333 0.386667 0 0.04 0.173333 0.373333 0.773333 0
bandpass	1.24 0 0 0 0.666667 0 0.0133333 0.8 0.24 0.04
darker	0.0666667 0.0266667 0 2.44 0 1.44 0 0.0266667 0 0
inten-	0.08 0.146667 0.08 0.12 0.04 0.0933333 0.146667 0.0933333 0.146667 0.0533333
ar	0 0.48 0 0.08 1.90667 0.32 0.0133333 0.186667 0 0.0133333
nonclassical	0.173333 0.08 0.133333 0.146667 0.0266667 0.0666667 0.08 0.0266667 0.106667 0.16
lent	0.16 0.0666667 0.0933333 0.133333 0.0933333 0.08 0.106667 0.0666667 0.12 0.08
neuroscience	0 0 0 0 0.04 19.7467 0 0 0.12 0.0933333
suffered	0.16 0.0933333 0.106667 0.0533333 0.0933333 0.0666667 0.12 0.08 0.106667 0.12
intelligibility	0.24 0 0 0.533333 0.186667 0.333333 0.0933333 0 0.573333 0.04
compressed	1.36 0 0.106667 0 0.0133333 0.12 0 0 0.0133333 7.38667
bu	0 0.08 0.213333 0 0.506667 0 0.626667 0 0.48 0.0933333
laver	0.12 0.12 0.146667 0.08 0.0533333 0.0533333 0.08 0.106667 0.173333 0.0666667
robinson	0.106667 0 0 1.85333 0 0.0133333 0 0.306667 0.453333 0.266667
trumpington	0.0933333 0.0933333 0.0933333 0.106667 0.106667 0.0666667 0.0933333 0.0933333 0.16 0.0933333
exclusion	0.0666667 0.173333 0.2 0.386667 0.0933333 0 0.173333 0.12 0.426667 0.36
fid	0.186667 0.12 0.08 0.106667 0.0933333 0.0533333 0.08 0.08 0.0933333 0.106667
yv	0.08 0.0666667 0.0533333 0.0533333 0.106667 0.08 0.173333 0.0933333 0.146667 0.146667
phonetic	0 13.72 0 0 0.0133333 0.0133333 0.0133333 0.173333 0.0666667 0
england	0.346667 0.106667 0 0 0.173333 0 0.0133333 0.12 0.933333 0.306667
rx	0.106667 0.106667 0.133333 0.0933333 0.08 0.08 0.0666667 0.0933333 0.186667 0.0533333
fifteen	0.0266667 0.986667 0 0.28 0.24 0.466667 0.36 0 0.586667 0.0533333
forin	0.0533333 0.12 0.04 0.12 0.173333 0.0533333 0.08 0.0933333 0.133333 0.133333
optimise	0.653333 0 0 0.626667 0 0 0.76 0.0933333 0.333333 0.533333
lid	0.44 0.44 0.213333 0.146667 0.12 0.12 0.16 0.0933333 0.266667 0
fallside	0.04 0.64 0.12 0.213333 0.213333 0.0933333 0.08 0.24 0.106667 0.253333
froin	0.12 0.0933333 0.08 0.0933333 0.16 0.0666667 0.04 0.04 0.226667 0.08
db	1.61333 0 0.04 0.0266667 0.0133333 0 2.05333 0.44 3.81333 0
dp	0.293333 0.04 0.106667 0 0.226667 0 0 0.08 0.746667 0.506667
prentice	0 2.72 0 0.613333 0 0.0133333 0 0 0.653333 0
corruption	0.133333 0.12 0.0933333 0.0666667 0.106667 0.0266667 0.12 0.0933333 0.173333 0.0666667
concentrated	0.0533333 0.826667 5.28 0 0.346667 0 0.0666667 0.0133333 0 1.41333
non-connectionist	0.133333 0.12 0.04 0.106667 0.146667 0.0666667 0.133333 0.04 0.146667 0.0666667
reconstructs	0.08 0.0666667 0.146667 0.0933333 0.146667 0.0133333 0.12 0.08 0.173333 0.08
mgorithm	0.106667 0.16 0.08 0.106667 0.0933333 0.0266667 0.146667 0.04 0.12 0.12
regenerate	0.32 0.146667 0.573333 0 0.0133333 0.293333 0 0.173333 0.32 0.16
instantiations	0.453333 0.0133333 0.16 1.02667 0.32 0.0133333 0 1 0.0133333 0
frozen	0 0 0.32 0 0.0133333 0 0.653333 0.0266667 1.98667 0
plateau	0 0 0 0 0 0 1.12 2.62667 0 0.253333
format	0 0.173333 1.97333 1.82667 0.32 1.46667 0.213333 0.0133333 0 0.0133333
initiative	0.493333 0.0933333 0.0133333 0 0.626667 0.266667 1.77333 0.586667 0 0.146667
quantisation	0.12 0.106667 0.08 0.0666667 0.0933333 0.04 0.106667 0.0933333 0.173333 0.12
ox	1.05333 0 0 0.493333 0 0.133333 0 0 0.133333 1.18667
normalised	0.933333 0.44 0.466667 0.653333 0 0 0 0.306667 0.2 0
ford	0.653333 0.0133333 0 0.0266667 0.0133333 0 0 1.6 0.6 0.0933333
quantiser	0.12 0 0 0.16 0.466667 0 0.12 0.08 0.666667 0.386667
quantised	0.2 0 0.413333 0.0266667 0.0133333 0 0.0933333 0.2 0.28 0.773333
chan	0.04 0.16 0.373333 0.16 0 0.52 0.68 0 0.0666667 0
quantifying	0.0133333 0.0133333 1.46667 0.186667 0.0133333 0.146667 0.04 0.266667 0.493333 0.36
eligible	0.106667 0.08 0.106667 0.106667 0.186667 0.0266667 0.146667 0.0933333 0.04 0.106667
brigade	0.08 0.12 0.12 0.08 0.146667 0.08 0.146667 0.0133333 0.08 0.133333
returned	0.146667 0.08 0.04 0.146667 0.08 0.12 0.173333 0.04 0.0666667 0.106667
balls	0.0933333 0.106667 0.04 0.0933333 0.133333 0.173333 0.133333 0.08 0.0666667 0.08
balancing	0 0.133333 0.173333 0.04 0.293333 0.266667 0.64 0.28 0.173333 0
neurological	0 0.4 0.293333 0.0533333 0 0.293333 0.746667 0 0.0266667 0.186667
trails	0.0933333 0.04 0.106667 0.08 0.106667 0.2 0.12 0.0933333 0.08 0.08
jump	0.88 0 0 0 0 0.106667 1.96 0 0 0.0533333
checkers	0.12 0.0666667 0.106667 0.0666667 0.106667 0.12 0.12 0.0666667 0.133333 0.0933333
eligibility	0.0266667 0.0133333 0.746667 0 0.24 0.0933333 0.56 0.32 0 0
cart	0 0.0666667 0.0933333 0.44 0.0666667 0.333333 0.16 0.64 0.0133333 0.186667
penalized	0.0133333 0.36 0 0.12 0.0266667 0.6 0.346667 0.173333 0.28 0.08
armed	0.08 0.133333 0.533333 0.0533333 0.613333 0 0.333333 0.0933333 0.16 0
modifies	2.94667 0.0133333 0.0133333 0.0133333 0.626667 0 0 0 0.386667 0
decaying	0 0 0 0.586667 0 0.68 0 0 3.72 0.0133333
impulsive	0.24 1.54667 0 0.853333 0.0133333 0.0266667 0 0.0133333 0.706667 0.6
rewarded	0.106667 0.08 0.0666667 0.0666667 0.173333 0.146667 0.12 0.12 0.04 0.08
gte	0 0 1.98667 0 0 0 2.01333 0 0 0
ours	1.04 0 0.0133333 0 0.04 0.52 0.28 0 0 1.10667
preexisting	0.146667 0.106667 0.0933333 0.0533333 0.146667 0.0666667 0.133333 0.0933333 0.0666667 0.0933333
sooner	0.133333 0.426667 0.386667 0.2 0.08 0.0133333 0.466667 0.08 0.0133333 0.2
attaining	0.173333 0.466667 0 0.0666667 1.04 0 0.933333 0 0 0.32
vidal	0.04 0 0.08 0.346667 0.253333 0.0133333 0.426667 0.0533333 0.293333 0.493333
went	0.0266667 0 0 0.426667 0 0.893333 0.373333 0.0266667 0.0666667 0.186667
equivalence	0 3.97333 0 0 0.0266667 0 3.69333 0 0.306667 0
reinforces	0.386667 0.0133333 0.0266667 0.0933333 0 2.25333 1.22667 0 0 0
swing	0.0133333 0.0533333 0 0 0.0133333 0 0.0266667 1.29333 0 2.6
cart-pole	0.453333 0.16 0 0.146667 0.213333 0.04 0.693333 0.0933333 0.2 0
anticipate	0 0 0.2 0.16 0.933333 0.133333 0.306667 0 0.186667 0.08
gathering	0.106667 0.146667 0.0666667 0.146667 0.04 0.173333 0.0933333 0.0666667 0.12 0.04
absorbing	0.0933333 0.0933333 0.0533333 0.16 0.133333 0.133333 0.146667 0.0666667 0.04 0.08
slot	0 1.02667 0 0 2.28 0.173333 0 0 0.48 0.04
utgoff	0.16 0.12 0.12 0.08 0.133333 0.04 0.173333 0.0533333 0.12 0
cheaper	0.186667 0.0933333 0.0933333 0.0666667 0.0933333 0.133333 0.133333 0.0533333 0.0533333 0.0933333
lighter	0.44 0.28 0.0533333 0.16 0 0.0933333 0.24 0 0.546667 0.186667
traverses	0.12 0.0666667 0.0933333 0.08 0.12 0.0933333 0.133333 0.106667 0.0533333 0.133333
traversed	1.16 1.62667 1.21333 0 1.88 0.0133333 0.0133333 0.0133333 0.08 0
reinforce	0.12 0 0.16 0.76 0 0 0.226667 0.0933333 0.12 0.52
usefulness	0 0 0.0266667 0 6.93333 0.04 0 0 0 0
visiting	0.28 0 0.426667 0.133333 0.4 0.16 0.0266667 0.826667 0 0.746667
diverge	0 0.28 0.68 0 2.01333 0 0 0.0133333 0 0.0133333
superior	2.21333 0.04 0.0533333 0 4.12 1.96 0 0.0133333 0 0.6
demanded	0.0666667 0.253333 0.0133333 0.746667 0.04 2.45333 0 0.253333 0 0.173333
bandit	0.106667 0.106667 0.106667 0.173333 0.0666667 0.08 0.0533333 0.12 0.08 0.106667
pendulum	0.226667 0 0 0 0.0133333 0.0133333 1.13333 0.866667 0 0.746667
pole	0.64 0.0133333 0.613333 0.36 0 0.306667 0.346667 0.266667 0 0.453333
punished	0.0933333 0.106667 0.0533333 0.133333 0.16 0.0666667 0.133333 0.0533333 0.08 0.12
recurring	0.16 0.0666667 0.0666667 0.0666667 0.146667 0.133333 0.146667 0.0666667 0.0666667 0.08
nonstationary	0.16 0.08 0.106667 0.133333 0.173333 0.0533333 0.0666667 0.08 0.0666667 0.08
balance	10.76 0 0.0133333 0.0133333 0.0933333 0.0933333 0 0 0.0133333 0.0133333
triple	0.413333 0.186667 0.0933333 0 0.253333 0.04 0.133333 0.173333 0.28 0.426667
michie	0.12 0.0933333 0.133333 0.0933333 0.0533333 0.0666667 0.08 0.08 0.146667 0.133333
augments	0.173333 0.106667 0.08 0.08 0.0533333 0.0533333 0.12 0.133333 0.08 0.12
boxes	0 2.32 0 0.373333 0.0133333 0 0 4.17333 0 0.12
preclude	0 0.133333 0.16 0.0533333 0.04 0.413333 0.253333 0.0266667 0.0533333 0.866667
unexplored	0.0933333 0.0933333 0.0933333 0.133333 0.08 0.0933333 0.133333 0.0666667 0.106667 0.106667
rewarding	0.466667 0.04 0.04 0.986667 0.0933333 0 0 0.08 0 0.293333
reinforcing	0.666667 0 0 0.173333 0.106667 0.546667 0 0.44 0.0133333 0.0533333
accumulates	0.0533333 0.173333 0.293333 0.0933333 0.0933333 0.08 0.08 0.08 0.106667 0.946667
weather	0.28 0.0133333 0.04 0.906667 0 0 0.0533333 0.96 0 1.74667
balanced	0 6.21333 0.04 0.0266667 0.08 0.76 0 0 0 0.88
hr	0 0.853333 0 0.04 0.0133333 0 0.32 0.0133333 1.26667 0.493333
exploration	0 0 0.2 12.5333 0 0 0 0 0 0.266667
dale	0.0933333 0.0533333 0.0933333 0.0533333 0.0666667 0.0933333 0.146667 0.146667 0.16 0.0933333
fell	0.2 0 0 0.0133333 0.04 0 0.0666667 0 1.28 4.4
lasted	0 0.0666667 0 0.186667 0.413333 0.213333 0 0.466667 0 0.653333
semantic	0 0.0133333 0.0266667 0.04 1 0 1.64 1.38667 0 0.893333
unstructured	0 0.146667 0 0.0133333 0.0666667 0.946667 0.613333 3.21333 0 0
non-identical	0.0666667 0.133333 0.133333 0.133333 0.0666667 0.0666667 0.0933333 0.12 0.106667 0.08
multi-valued	0.0666667 0.12 0.12 0.133333 0.08 0.0666667 0.133333 0.04 0.146667 0.0933333
deemed	0.08 0.16 0.0933333 0.0533333 0.0533333 0.133333 0.133333 0.0533333 0.0933333 0.146667
subsumes	0.133333 0.6 0 0.226667 0 0.44 0.173333 0.0266667 0.266667 0.133333
visibility	0.0533333 0.0933333 0.16 0.146667 0.0933333 0.0933333 0.0666667 0.0933333 0.12 0.08
abandon	0.28 0 0.386667 0.0133333 0.0533333 0.0533333 0 0.146667 0.973333 0.0933333
rosenfeld	0.493333 0.133333 0.0133333 0 0 0.0133333 0.106667 0 0.76 0.48
recursire	0.0133333 1.52 0.0133333 0 0.0266667 0 0 0.346667 0.826667 0.253333
sis	0.146667 0.133333 0.24 0.16 0.413333 0.08 0.293333 0.32 0 0.213333
ronald	4.22667 0.0266667 0.04 0 0.04 0.0533333 0.266667 0 0.346667 0
johnson	0.04 0.0133333 0 0 0.0266667 0 0.0133333 0.0933333 0 4.81333
entity	0.573333 0.36 0.04 0 0.0533333 0.426667 0.28 0.133333 0 0.133333
mea-	0.0133333 0 0 4.32 0 0.0933333 0.0133333 0.04 0.0133333 1.50667
coarse-	0.08 0.173333 0.106667 0.106667 0.106667 0.04 0.0933333 0.12 0.08 0.0933333
closed-form	0.08 0.106667 0.133333 0.0533333 0.0933333 0.146667 0.12 0.12 0.04 0.106667
ghosts	0 0.16 0.12 0.0533333 0.16 0.04 0.6 0 0.76 0.106667
viability	0.12 0.106667 0.08 0.0533333 0.0933333 0.08 0.106667 0.106667 0.0933333 0.16
emerged	0 2.61333 1.50667 1.4 0.0133333 1.54667 0.106667 0.786667 0 0.0266667
error-correcting	1 0 0.0666667 0 0.0933333 0 0 0.306667 3.49333 0.04
dependencies	0.213333 0.04 0.0133333 0 0.0533333 0 0.0133333 2.41333 0.84 0.413333
unwanted	0 0 4.01333 0 0.146667 0 0.0266667 0.746667 0.04 0.0266667
recursively	0.0133333 0 0.0266667 0 0.173333 0 6.74667 0.0266667 0.0133333 0
feature-based	0.12 0.04 0.133333 0.106667 0.08 0.133333 0.106667 0.04 0.0933333 0.146667
pennsylvania	0.08 0.106667 0.106667 0.0933333 0.146667 0.0666667 0.12 0.0533333 0.12 0.106667
sured	0.0133333 0 0 0.84 0.266667 0.96 0.0133333 0.253333 0.133333 0.52
fills	0 0 0.0133333 0.36 0.24 0 0.813333 2.09333 0.0133333 0.466667
came	0.386667 3.84 0.426667 1.36 0.04 0 0 0.106667 0.0666667 0.773333
touretzky	0 0.0533333 0.333333 0 15.0667 0.0266667 0.0133333 1.4 1.10667 0
parti-	0.0933333 0.133333 0.133333 0.0266667 0.08 0.04 0.12 0.133333 0.0666667 0.173333
straightforwardly	0.0533333 0.0933333 0.226667 0.12 0.08 0.08 0.146667 0.04 0.0666667 0.0933333
triples	0.0266667 0 0.0666667 0 0.0133333 0 3.28 0.0133333 0.586667 0.0133333
slots	1.10667 0.586667 0 0.0533333 0 0.106667 0.533333 2.58667 0.0266667 0
inspecting	0.106667 0.08 0.08 0.16 0.0933333 0.146667 0.12 0.0533333 0.0666667 0.0933333
optimality	0.0666667 0 3.21333 0 0 0.0133333 2.70667 0 0 0
appearance	2.92 0.186667 0.0133333 0 0 0.306667 0 0.0266667 0.0133333 4.53333
dcps	0.0133333 0.226667 0.0933333 0.333333 0.16 0.2 0.44 0.24 0.293333 0
ezplorations	0.0666667 3.76 0 0 0 0.04 0 0.04 0.0933333 0
permissible	0.0533333 0.146667 0.2 0.0666667 0.133333 0.0133333 0.146667 0.106667 0.0666667 0.0666667
atomic	0.0666667 0.106667 0.16 0.0933333 0.08 0.0533333 0.12 0.106667 0.146667 0.0666667
intersection	0.0666667 0.0266667 0.0533333 1.05333 1.52 0.0133333 0.346667 0.0933333 3.54667 1.28
wei	0.146667 0.12 0.0933333 0.0266667 0.0933333 0.106667 0.12 0.16 0.08 0.0533333
shortcut	0.413333 0.186667 0.0133333 0 1.05333 0.0133333 0 0.853333 0.24 0.226667
fixed-size	0.0933333 0.146667 0.0933333 0.16 0.106667 0.04 0.04 0.08 0.133333 0.106667
imations	0.0533333 0.12 0.0533333 0.106667 0.12 0.0666667 0.0666667 0.106667 0.146667 0.16
burden	1.24 0.0133333 0.453333 0 0 0.0266667 0.0133333 0 0 2.25333
pghost	0.0933333 0.0933333 0.146667 0.12 0.0266667 0.106667 0.146667 0.08 0.0933333 0.0933333
depth-first	0.0533333 0.12 0.16 0.133333 0.106667 0.08 0.04 0.0666667 0.0933333 0.146667
localist	0.12 0.293333 0.0533333 0.253333 0 0.186667 0.36 0 0.0666667 0.666667
pz	0.0666667 0.106667 0.12 0.0933333 0.04 0.146667 0.0933333 0.0933333 0.12 0.12
tioned	0.173333 0.213333 0.2 0.226667 0.386667 0 0 0.186667 0.08 0.533333
approx-	0.04 0.0266667 2.13333 4.25333 0.453333 0.0133333 0 0.08 0 0
representable	0.08 0.106667 0.106667 0.12 0.0666667 0.04 0.106667 0.12 0.146667 0.106667
subsume	0.106667 0.146667 0.106667 0.133333 0.0666667 0.0666667 0.04 0.12 0.08 0.133333
ghost	0.0266667 0.0133333 0.04 0.546667 0.586667 0.8 0.346667 0.0133333 0.626667 0
stacks	0.0133333 0.173333 0.133333 0.0666667 0.173333 0.0266667 0.0933333 0.08 0.106667 0.133333
rob	0.253333 0.16 0.213333 0.04 0.413333 0.0133333 0.466667 0.173333 0.106667 0.16
ullman	0.226667 0.0266667 0.546667 0.133333 0.0266667 0.48 0.213333 0.253333 0.0933333 0
ruyter	0 0.133333 0.12 0.04 0.306667 0.293333 0.706667 0.106667 0.293333 0
blowfly	0 0.2 0.186667 0.24 0.586667 0.533333 0.16 0.0933333 0 0
santen	0.08 0.0666667 0.0933333 0.0666667 0.186667 0.0933333 0.0933333 0.12 0.08 0.12
calliphora	0.293333 0.0666667 0.32 0.0933333 0.213333 0.346667 0.0133333 0.106667 0.493333 0.0533333
franco	0.08 0.0666667 0.08 0.133333 0.08 0.106667 0.0666667 0.12 0.12 0.146667
optomotor	0.146667 0.12 0.106667 0.0533333 0.08 0.146667 0.0666667 0.08 0.04 0.16
square-wave	0.146667 0.0666667 0.133333 0.0266667 0.12 0.146667 0.0533333 0.146667 0.0533333 0.106667
hypothesize	0 0.0133333 4.97333 0 0 0.92 0.04 0.0266667 0 0.0266667
blurring	0.573333 0 0 0 0.573333 0.893333 0 0.306667 0 0.653333
compound	0.44 0.2 0.146667 1.36 0.306667 0.36 0.16 0.0133333 0.0133333 0
sperling	0.12 0.0533333 0.08 0.2 0.2 0.106667 0.0266667 0.08 0.08 0.0533333
netherlands	0.533333 0 0.413333 0.16 0.0133333 0.386667 0.773333 0.16 0 0.56
independency	0.106667 0.08 0.106667 0.0533333 0.08 0.0533333 0.173333 0.12 0.08 0.146667
rounding	0.173333 0.0666667 0.106667 0.0533333 0.2 0.0533333 0.0666667 0.12 0.0266667 0.133333
histograms	0 0.666667 0.56 0 0.12 0.493333 0.146667 0 0.0266667 1.98667
underlie	0 0 0.0133333 0 0 0 1.58667 1.94667 0.04 2.41333
retinal	0 0 3.01333 0.0133333 0 1.42667 0.0133333 7.53333 0 0
wide-field	0.106667 0.24 0.133333 0.0933333 0 0.173333 0.173333 0.12 0 0.96
inspiring	0.0666667 0.12 0.0933333 0.0266667 0.12 0.0933333 0.146667 0.133333 0.08 0.12
dg	0.52 0.0266667 0.186667 0.28 0.0933333 0.493333 0 0.986667 0 0.413333
tunes	0.0666667 0.133333 0.133333 0.0666667 0.08 0.0933333 0.106667 0.146667 0.0666667 0.106667
blurred	0 0.0133333 3.09333 0.106667 1.22667 0.4 0 0.0133333 0.04 0.106667
heterodyne	0.106667 0.16 0.0933333 0.0533333 0.0666667 0.106667 0.04 0.133333 0.0933333 0.146667
weighing	0.12 0.0266667 0.0933333 0.0933333 0.0533333 0.173333 0.146667 0.0666667 0.106667 0.12
mosaic	0 0.52 0 0.32 0.373333 0.04 0 0.533333 0.12 0.0933333
adapted	0.0266667 0.0666667 0.16 0.0666667 2.01333 0.4 0 10.2533 0.0133333 0
grating	0.2 0.08 0 0.146667 0.626667 0 0.08 0.146667 0 0.72
weighed	0.453333 0.0666667 0.293333 0 0.613333 0.0933333 0.12 0 0.0533333 0.306667
harris	2.06667 0 0 0.906667 0 0 0.0133333 0 0 1.01333
steveninck	0.0533333 0.0266667 0.466667 0.346667 0.533333 0.0533333 0.0666667 0.0533333 0.08 0.32
ganglia	0 1.17333 0.0266667 1.13333 0.0133333 0.413333 0 0.213333 0 0.0266667
psf	0.893333 0 0 0 0.933333 0 0.08 0 0 0.0933333
sight	0.04 0.133333 0.106667 0.0533333 0.12 0.12 0.12 0.12 0.08 0.106667
smear	0.08 0.2 0.0933333 0.133333 0.0933333 0.133333 0.04 0.12 0.0533333 0.0533333
least-squares	0.493333 0.533333 0 0.386667 0.266667 0.0133333 0 0.88 0.0533333 0.373333
artifacts	0.0266667 0.0266667 0.0133333 1.30667 0.466667 0.0666667 0.226667 1.42667 0.0133333 0.426667
displacement	0.2 0 0.0133333 0.826667 0.0133333 1.64 0.0666667 2.65333 0 0.586667
delivers	0.08 0.04 0.08 0.133333 0.106667 0.12 0.08 0.2 0.08 0.08
unrelated	0.0133333 0 0 2.42667 0.253333 0.52 0 0.56 0 0.226667
permitting	0.0266667 0 0 0.0266667 0.186667 0.453333 0.133333 3.10667 0.0133333 0.0533333
directionally	0.32 0.2 0.186667 0.0266667 0.32 0.373333 0.0266667 0.0266667 0.226667 0.293333
